-5.0e0 -5.0e0 0.0e0 0.0e0
-4.87343e0 -5.0e0 3.6283824e-2 3.6283824e-2
-4.74686e0 -5.0e0 2.14688567e-2 2.14688567e-2
-4.62029e0 -5.0e0 9.8399774e-3 9.8399774e-3
-4.4937201e0 -5.0e0 4.13949951e-3 4.13949951e-3
-4.3671501e0 -5.0e0 1.68571602e-3 1.68571602e-3
-4.2405801e0 -5.0e0 6.80482652e-4 6.80482652e-4
-4.1140102e0 -5.0e0 2.75751898e-4 2.75751898e-4
-3.9874402e0 -5.0e0 1.1302655e-4 1.1302655e-4
-3.8608702e0 -5.0e0 4.7089859e-5 4.7089859e-5
-3.7343002e0 -5.0e0 2.0006847e-5 2.0006847e-5
-3.6077303e0 -5.0e0 8.689552e-6 8.689552e-6
-3.4811603e0 -5.0e0 3.8646849e-6 3.8646849e-6
-3.3545903e0 -5.0e0 1.7624512e-6 1.7624512e-6
-3.2280203e0 -5.0e0 8.2503235e-7 8.2503235e-7
-3.1014503e0 -5.0e0 3.9674506e-7 3.9674506e-7
-2.9748804e0 -5.0e0 1.96128122e-7 1.96128122e-7
-2.8483104e0 -5.0e0 9.9717113e-8 9.9717113e-8
-2.7217404e0 -5.0e0 5.2169098e-8 5.2169098e-8
-2.5951704e0 -5.0e0 2.8094664e-8 2.8094664e-8
-2.4686005e0 -5.0e0 1.55799306e-8 1.55799306e-8
-2.3420305e0 -5.0e0 8.8984837e-9 8.8984837e-9
-2.2154605e0 -5.0e0 5.2359554e-9 5.2359554e-9
-2.0888905e0 -5.0e0 3.1746405e-9 3.1746405e-9
-1.9623206e0 -5.0e0 1.98375998e-9 1.98375998e-9
-1.8357506e0 -5.0e0 1.27774693e-9 1.27774693e-9
-1.7091806e0 -5.0e0 8.4843932e-10 8.4843932e-10
-1.5826106e0 -5.0e0 5.8084035e-10 5.8084035e-10
-1.4560406e0 -5.0e0 4.1004172e-10 4.1004172e-10
-1.3294707e0 -5.0e0 2.98505717e-10 2.98505717e-10
-1.2029007e0 -5.0e0 2.24119011e-10 2.24119011e-10
-1.0763307e0 -5.0e0 1.73552502e-10 1.73552502e-10
-9.497607e-1 -5.0e0 1.38625716e-10 1.38625716e-10
-8.2319069e-1 -5.0e0 1.14222577e-10 1.14222577e-10
-6.9662068e-1 -5.0e0 9.7089096e-11 9.7089096e-11
-5.7005067e-1 -5.0e0 8.5139857e-11 8.5139857e-11
-4.4348067e-1 -5.0e0 7.7028731e-11 7.7028731e-11
-3.1691066e-1 -5.0e0 7.1904446e-11 7.1904446e-11
-1.9034065e-1 -5.0e0 6.9255681e-11 6.9255681e-11
-6.377065e-2 -5.0e0 6.8827989e-11 6.8827989e-11
6.279936e-2 -5.0e0 7.058447e-11 7.058447e-11
1.8936935e-1 -5.0e0 7.4695686e-11 7.4695686e-11
3.1593936e-1 -5.0e0 8.157204e-11 8.157204e-11
4.4250937e-1 -5.0e0 9.1928217e-11 9.1928217e-11
5.6907938e-1 -5.0e0 1.06915518e-10 1.06915518e-10
6.9564938e-1 -5.0e0 1.28328282e-10 1.28328282e-10
8.2221939e-1 -5.0e0 1.58964476e-10 1.58964476e-10
9.487894e-1 -5.0e0 2.03232835e-10 2.03232835e-10
1.0753594e0 -5.0e0 2.68165396e-10 2.68165396e-10
1.2019293e0 -5.0e0 3.65201294e-10 3.65201294e-10
1.3284993e0 -5.0e0 5.13337956e-10 5.13337956e-10
1.4550693e0 -5.0e0 7.447451e-10 7.447451e-10
1.5816393e0 -5.0e0 1.11523611e-9 1.11523611e-9
1.7082092e0 -5.0e0 1.72377516e-9 1.72377516e-9
1.8347792e0 -5.0e0 2.75011221e-9 2.75011221e-9
1.9613492e0 -5.0e0 4.52891464e-9 4.52891464e-9
2.0879192e0 -5.0e0 7.6982274e-9 7.6982274e-9
2.2144891e0 -5.0e0 1.35076942e-8 1.35076942e-8
2.3410591e0 -5.0e0 2.4465318e-8 2.4465318e-8
2.4676291e0 -5.0e0 4.57401018e-8 4.57401018e-8
2.594199e0 -5.0e0 8.8273984e-8 8.8273984e-8
2.720769e0 -5.0e0 1.75864258e-7 1.75864258e-7
2.847339e0 -5.0e0 3.61669809e-7 3.61669809e-7
2.973909e0 -5.0e0 7.67797665e-7 7.67797665e-7
3.100479e0 -5.0e0 1.68263301e-6 1.68263301e-6
3.227049e0 -5.0e0 3.80663971e-6 3.80663971e-6
3.353619e0 -5.0e0 8.8898183e-6 8.8898183e-6
3.4801889e0 -5.0e0 2.1432755e-5 2.1432755e-5
3.6067589e0 -5.0e0 5.33422893e-5 5.33422893e-5
3.7333289e0 -5.0e0 1.37050061e-4 1.37050061e-4
3.8598988e0 -5.0e0 3.63515535e-4 3.63515535e-4
3.9864688e0 -5.0e0 9.9536766e-4 9.9536766e-4
4.1130388e0 -5.0e0 2.81371324e-3 2.81371324e-3
4.2396088e0 -5.0e0 8.2113047e-3 8.2113047e-3
4.3661787e0 -5.0e0 2.47379254e-2 2.47379254e-2
4.4927487e0 -5.0e0 7.69419638e-2 7.69419638e-2
4.6193187e0 -5.0e0 2.47051492e-1 2.47051492e-1
4.7458887e0 -5.0e0 8.18966545e-1 8.18966545e-1
4.8724586e0 -5.0e0 2.80348218e0 2.80348218e0
4.9990286e0 -5.0e0 9.90443729e0 9.90443729e0

-5.0e0 -4.87343e0 -4.4161017e-1 -4.4161017e-1
-4.87343e0 -4.87343e0 0.0e0 0.0e0
-4.74686e0 -4.87343e0 3.745964e-2 3.745964e-2
-4.62029e0 -4.87343e0 2.28892694e-2 2.28892694e-2
-4.4937201e0 -4.87343e0 1.08325792e-2 1.08325792e-2
