-5.0e0 -5.0e0 -2.75e2 -2.75e2
-4.8990002e0 -5.0e0 -2.6707205e2 -2.6707205e2
-4.7980005e0 -5.0e0 -2.594439e2 -2.594439e2
-4.6970007e0 -5.0e0 -2.5210934e2 -2.5210934e2
-4.596001e0 -5.0e0 -2.4506232e2 -2.4506232e2
-4.4950012e0 -5.0e0 -2.3829665e2 -2.3829665e2
-4.3940015e0 -5.0e0 -2.318061e2 -2.318061e2
-4.2930017e0 -5.0e0 -2.2558449e2 -2.2558449e2
-4.192002e0 -5.0e0 -2.1962552e2 -2.1962552e2
-4.0910022e0 -5.0e0 -2.1392323e2 -2.1392323e2
-3.9900024e0 -5.0e0 -2.0847133e2 -2.0847133e2
-3.8890027e0 -5.0e0 -2.0326363e2 -2.0326363e2
-3.788003e0 -5.0e0 -1.9829396e2 -1.9829396e2
-3.6870032e0 -5.0e0 -1.9355609e2 -1.9355609e2
-3.5860034e0 -5.0e0 -1.8904393e2 -1.8904393e2
-3.4850037e0 -5.0e0 -1.8475125e2 -1.8475125e2
-3.3840039e0 -5.0e0 -1.8067186e2 -1.8067186e2
-3.2830042e0 -5.0e0 -1.7679964e2 -1.7679964e2
-3.1820044e0 -5.0e0 -1.7312828e2 -1.7312828e2
-3.0810046e0 -5.0e0 -1.6965172e2 -1.6965172e2
-2.9800049e0 -5.0e0 -1.6636374e2 -1.6636374e2
-2.8790051e0 -5.0e0 -1.6325815e2 -1.6325815e2
-2.7780054e0 -5.0e0 -1.6032878e2 -1.6032878e2
-2.6770056e0 -5.0e0 -1.5756938e2 -1.5756938e2
-2.5760059e0 -5.0e0 -1.5497389e2 -1.5497389e2
-2.4750061e0 -5.0e0 -1.5253606e2 -1.5253606e2
-2.3740063e0 -5.0e0 -1.5024971e2 -1.5024971e2
-2.2730066e0 -5.0e0 -1.4810866e2 -1.4810866e2
-2.1720068e0 -5.0e0 -1.461067e2 -1.461067e2
-2.0710071e0 -5.0e0 -1.4423772e2 -1.4423772e2
-1.9700073e0 -5.0e0 -1.4249548e2 -1.4249548e2
-1.8690076e0 -5.0e0 -1.4087383e2 -1.4087383e2
-1.7680078e0 -5.0e0 -1.3936658e2 -1.3936658e2
-1.667008e0 -5.0e0 -1.379675e2 -1.379675e2
-1.5660083e0 -5.0e0 -1.3667049e2 -1.3667049e2
-1.4650085e0 -5.0e0 -1.3546931e2 -1.3546931e2
-1.3640088e0 -5.0e0 -1.343578e2 -1.343578e2
-1.263009e0 -5.0e0 -1.3332979e2 -1.3332979e2
-1.1620093e0 -5.0e0 -1.3237906e2 -1.3237906e2
-1.0610095e0 -5.0e0 -1.3149947e2 -1.3149947e2
-9.600098e-1 -5.0e0 -1.306848e2 -1.306848e2
-8.590099e-1 -5.0e0 -1.2992891e2 -1.2992891e2
-7.5801001e-1 -5.0e0 -1.2922559e2 -1.2922559e2
-6.5701012e-1 -5.0e0 -1.2856865e2 -1.2856865e2
-5.5601022e-1 -5.0e0 -1.2795193e2 -1.2795193e2
-4.5501033e-1 -5.0e0 -1.2736925e2 -1.2736925e2
-3.5401044e-1 -5.0e0 -1.268144e2 -1.268144e2
-2.5301054e-1 -5.0e0 -1.2628123e2 -1.2628123e2
-1.5201065e-1 -5.0e0 -1.2576357e2 -1.2576357e2
-5.101076e-2 -5.0e0 -1.2525517e2 -1.2525517e2
4.998914e-2 -5.0e0 -1.2474994e2 -1.2474994e2
1.5098903e-1 -5.0e0 -1.2424162e2 -1.2424162e2
2.5198892e-1 -5.0e0 -1.2372406e2 -1.2372406e2
